seq_no,Line_Description,contract_number
14485557,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14485558,"LEAD, TENDRILL STS 58",PP-CA-449
14485559,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14485560,"LEAD, TENDRILL STS 46",PP-CA-449
14485561,"LEAD, TENDRILL STS 52",PP-CA-449
14485566,"LEAD, TENDRILL STS 46",PP-CA-449
14485567,"LEAD, TENDRILL STS 52",PP-CA-449
14485568,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14485569,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14485570,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14485571,"LEAD, TENDRILL STS 46",PP-CA-449
14485572,"LEAD, TENDRILL STS 52",PP-CA-449
14488224,"LEAD, TENDRILL STS 52",PP-CA-449
14488225,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14488226,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14488227,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14493772,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14493773,"LEAD, TENDRILL STS 52",PP-CA-449
14493774,"LEAD, TENDRILL STS 58",PP-CA-449
14493775,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14493776,"LEAD, TENDRILL STS 46",PP-CA-449
14493777,"LEAD, TENDRILL STS 52",PP-CA-449
14501620,"GENERATOR, GALLANT DR ICD",PP-CA-449
14501621,"LEAD, TENDRILL STS 52",PP-CA-449
14501622,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14503951,"SHEATH, CPS DIRECT SL II WIDE 47CM",PP-CA-449
14503952,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14503953,"LEAD, TENDRILL STS 52",PP-CA-449
14503954,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14503955,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14503956,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14503957,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14503958,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14503959,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14503960,"LEAD, TENDRILL STS 58",PP-CA-449
14503961,"LEAD, TENDRILL STS 52",PP-CA-449
14503962,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14503963,"LEAD, TENDRILL STS 52",PP-CA-449
14503964,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14503965,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14503966,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14503967,"LEAD, TENDRILL STS 52",PP-CA-449
14503968,"LEAD, TENDRILL STS 58",PP-CA-449
14506180,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14506181,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14506182,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14506183,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14506184,"LEAD, TENDRILL STS 52",PP-CA-449
14506185,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14506186,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14506197,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14506198,"LEAD, TENDRILL STS 52",PP-CA-449
14506199,"LEAD, TENDRILL STS 58",PP-CA-449
14506200,"GENERATOR, GALLANT VR ICD",PP-CA-449
14506201,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14508468,"GENERATOR, ALLURE CRT-P RF",PP-CA-449
14508469,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14508470,"LEAD, TENDRILL STS 52",PP-CA-449
14508471,"LEAD, TENDRILL STS 58",PP-CA-449
14510726,"LEAD, TENDRILL STS 52",PP-CA-449
14510727,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14510728,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14510729,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14514166,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14514167,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14514168,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14514169,"GENERATOR, ELLIPSE NEXT GEN ICD VR 36",PP-CA-449
14516562,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14516563,"LEAD, TENDRILL STS 46",PP-CA-449
14516564,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14516565,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14516566,"LEAD, TENDRILL STS 52",PP-CA-449
14516567,"LEAD, TENDRILL STS 58",PP-CA-449
14518572,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14518573,"LEAD, TENDRILL STS 52",PP-CA-449
14518574,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14526683,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14526684,"LEAD, TENDRILL STS 52",PP-CA-449
14526685,"LEAD, TENDRILL STS 58",PP-CA-449
14526686,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14526687,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14526688,"LEAD, TENDRILL STS 52",PP-CA-449
14526689,"LEAD, TENDRILL STS 58",PP-CA-449
14533262,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14533263,"LEAD, TENDRILL STS 46",PP-CA-449
14533264,"LEAD, TENDRILL STS 52",PP-CA-449
14533267,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14533268,"LEAD, TENDRILL STS 52",PP-CA-449
14533269,"LEAD, TENDRILL STS 58",PP-CA-449
14533270,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14533271,"LEAD, TENDRILL STS 52",PP-CA-449
14533272,"LEAD, TENDRILL STS 58",PP-CA-449
14533274,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14533275,"LEAD, TENDRILL STS 52",PP-CA-449
14533276,"LEAD, TENDRILL STS 58",PP-CA-449
14538157,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14538158,"LEAD, TENDRILL STS 52",PP-CA-449
14538159,"LEAD, TENDRILL STS 58",PP-CA-449
14538160,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14538161,"LEAD, TENDRILL STS 52",PP-CA-449
14538162,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
14538165,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14538166,"LEAD, TENDRILL STS 58",PP-CA-449
14539274,"GENERATOR, ELLIPSE NEXT GEN ICD VR 36",PP-CA-449
14539275,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14539276,"LEAD, TENDRILL STS 52",PP-CA-449
14539277,"LEAD, TENDRILL STS 58",PP-CA-449
14539285,"LEAD, TENDRILL STS 46",PP-CA-449
14539286,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14539287,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14539288,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14540472,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
14540474,"LEAD, TENDRILL STS 46",PP-CA-449
14540475,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14540476,"LEAD, QUARTET QUADRIPOLAR SMALL-S 1456Q/86",PP-CA-449
14540477,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
14545253,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
14545255,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14545256,"LEAD, TENDRILL STS 52",PP-CA-449
14545257,"LEAD, TENDRILL STS 58",PP-CA-449
14545258,"LEAD, TENDRILL STS 58",PP-CA-449
14545259,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14547594,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14548695,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14550509,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14550511,"LEAD, TENDRILL STS 52",PP-CA-449
14550512,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14550513,"LEAD, TENDRILL STS 52",PP-CA-449
14550514,"LEAD, TENDRILL STS 58",PP-CA-449
14553702,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14553703,"LEAD, TENDRILL STS 46",PP-CA-449
14553704,"LEAD, TENDRILL STS 52",PP-CA-449
14553705,"LEAD, TENDRILL STS 52",PP-CA-449
14553706,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14553707,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14554989,"ADAPTER, UNIPOLAR LEAD 3.2MM LOW-PROFILE CONN TO IS-1 RECEPT 47CM",PP-CA-449
14559359,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14559360,"GENERATOR, QUADRA ASSURA MP CRT-D",PP-CA-449
14564270,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14564271,"LEAD, TENDRILL STS 52",PP-CA-449
14564272,"LEAD, TENDRILL STS 52",PP-CA-449
14564273,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14564274,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14564275,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14564276,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14565653,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14565654,"LEAD, TENDRILL STS 52",PP-CA-449
14565655,"LEAD, TENDRILL STS 58",PP-CA-449
14568043,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14568044,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14568045,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14568046,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14568047,"LEAD, TENDRILL STS 46",PP-CA-449
14568048,"LEAD, TENDRILL STS 52",PP-CA-449
14570633,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14570634,"LEAD, TENDRILL STS 46",PP-CA-449
14570635,"LEAD, TENDRILL STS 52",PP-CA-449
14570636,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14570637,"LEAD, TENDRILL STS 52",PP-CA-449
14570638,"LEAD, TENDRILL STS 58",PP-CA-449
14571706,"GENERATOR, ELLIPSE NEXT GEN ICD VR 36 DF4 CONN",PP-CA-449
14571707,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14573421,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14573422,"LEAD, TENDRILL STS 58",PP-CA-449
14573423,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14573424,"LEAD, TENDRILL STS 46",PP-CA-449
14573425,"LEAD, TENDRILL STS 52",PP-CA-449
14573426,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14573427,"LEAD, TENDRILL STS 52",PP-CA-449
14573428,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14573429,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14573430,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14576148,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14576150,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14576152,"LEAD, TENDRILL STS 52",PP-CA-449
14576153,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14576154,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14576155,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14578280,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14578281,"LEAD, TENDRILL STS 52",PP-CA-449
14578282,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14578283,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14578284,"SHEATH, CPS DIRECT SL II WIDE 47CM",PP-CA-449
14579682,"LEAD, TENDRILL STS 58",PP-CA-449
14579683,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14579684,"LEAD, TENDRILL STS 52",PP-CA-449
14579685,"LEAD, TENDRILL STS 58",PP-CA-449
14581668,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14581669,"LEAD, TENDRILL STS 52",PP-CA-449
14581670,"LEAD, TENDRILL STS 58",PP-CA-449
14581671,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14581672,"LEAD, TENDRILL STS 52",PP-CA-449
14581673,"LEAD, TENDRILL STS 58",PP-CA-449
14581674,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14581675,"LEAD, TENDRILL STS 46",PP-CA-449
14581676,"LEAD, TENDRILL STS 52",PP-CA-449
14586660,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
14586661,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14586662,"LEAD, TENDRILL STS 52",PP-CA-449
14586663,"LEAD, TENDRILL STS 58",PP-CA-449
14586664,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14586665,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14588383,"ADAPTER, UNIPOLAR LEAD 3.2MM LOW-PROFILE CONN TO IS-1 RECEPT 14CM",PP-CA-449
14588384,"ADAPTER, UNIPOLAR LEAD 3.2MM LOW-PROFILE CONN TO IS-1 RECEPT 14CM",PP-CA-449
14592297,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14597672,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14597673,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14599310,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
14599311,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14599312,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14599313,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14599314,"LEAD, TENDRILL STS 52",PP-CA-449
14599315,"LEAD, TENDRILL STS 58",PP-CA-449
14599316,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14599317,"LEAD, TENDRILL STS 52",PP-CA-449
14599318,"LEAD, TENDRILL STS 58",PP-CA-449
14600867,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14600868,"LEAD, TENDRILL STS 58",PP-CA-449
14600869,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14600870,"LEAD, TENDRILL STS 52",PP-CA-449
14600871,"LEAD, TENDRILL STS 58",PP-CA-449
14602876,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14602877,"LEAD, TENDRILL STS 52",PP-CA-449
14602878,"LEAD, TENDRILL STS 58",PP-CA-449
14604468,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14604469,"LEAD, TENDRILL STS 46",PP-CA-449
14604470,"LEAD, TENDRILL STS 52",PP-CA-449
14604471,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14604472,"LEAD, TENDRILL STS 46",PP-CA-449
14604473,"LEAD, TENDRILL STS 52",PP-CA-449
14606315,"GENERATOR, ELLIPSE NEXT GEN ICD VR 36 DF4 CONN",PP-CA-449
14606316,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14606317,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14606318,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14608009,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14608010,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14609257,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14609258,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36",PP-CA-449
14610591,"LEAD, TENDRILL STS 52",PP-CA-449
14610592,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
14610593,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14610594,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14610595,"LEAD, TENDRILL STS 58",PP-CA-449
14610596,"LEAD, TENDRILL STS 52",PP-CA-449
14613524,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14613525,"LEAD, TENDRILL STS 52",PP-CA-449
14613526,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14613527,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14613528,"LEAD, TENDRILL STS 52",PP-CA-449
14613529,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14613530,"LEAD, TENDRILL STS 58",PP-CA-449
14613531,"LEAD, TENDRILL STS 52",PP-CA-449
14613532,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14613537,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14613538,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14613540,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14613541,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14613542,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14613543,"LEAD, TENDRILL STS 58",PP-CA-449
14613544,"LEAD, TENDRILL STS 52",PP-CA-449
14613545,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14613546,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14613547,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14613548,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14613549,"LEAD, TENDRILL STS 52",PP-CA-449
14613550,"LEAD, TENDRILL STS 58",PP-CA-449
14617417,"SLITTER, CPS DIRECT SL II",PP-CA-449
14630447,"LEAD, TENDRILL STS 46",PP-CA-449
14630448,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14630449,"LEAD, QUARTET QUADRIPOLAR SMALL-S 1456Q/86",PP-CA-449
14630450,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14630452,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
14630918,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14631602,"LEAD, TENDRILL STS 58",PP-CA-449
14634060,"LEAD, TENDRILL STS 46",PP-CA-449
14634061,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14634062,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14634065,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14634919,"LEAD, TENDRILL STS 52",PP-CA-449
14634920,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14634922,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14634923,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14634924,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14635502,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14635503,"LEAD, TENDRILL STS 52",PP-CA-449
14635504,"LEAD, TENDRILL STS 58",PP-CA-449
14637421,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14637422,"LEAD, TENDRILL STS 58",PP-CA-449
14638710,"LEAD, TENDRILL STS 58",PP-CA-449
14638711,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14638712,"LEAD, TENDRILL STS 52",PP-CA-449
14640086,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
NULL,NULL,PP-CA-449
