seq_no,Line_Description,contract_number
14334843,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14335930,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14335931,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14335940,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14335941,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
14336686,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14337239,"SCISSORS, MG UNIVERSAL RED 180MM-DSD",PP-OR-1487
14337267,"SCISSORS, BANDAGE 5 1/2IN",PP-OR-1487
14338259,"SCISSORS, METZENBAUM CURVED 5-1/2 INCH - STERILE",PP-OR-1487
14338304,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14338332,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14340436,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
14340752,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14340753,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14340754,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14340755,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14340900,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14341986,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14341987,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14341993,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14341994,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14342030,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14342045,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14342234,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
14342253,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14342254,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14342255,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14343428,"KIT, LAPAROSCOPIC ANTI-FOGGING CLEARIFY",PP-OR-1487
14345077,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14345124,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14345125,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14345126,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14345901,"STAPLER, TA 90-3.5",PP-OR-1487
14346163,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14346164,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14346165,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14346169,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14346170,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14346171,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14346192,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14346193,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14346194,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14346195,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14346196,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14346197,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
14346198,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14346199,"TROCAR, ENDO CLOSE",PP-OR-1487
14346239,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14346240,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14346241,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14346242,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14347509,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14347510,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 VSCLR MED TAN 12MM",PP-OR-1487
14347511,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 MED THK PURPLE 12MM",PP-OR-1487
14347512,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14347513,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
14347594,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14347595,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
14347596,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14347597,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14347598,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14347599,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14350139,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14351338,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14351537,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14351549,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14351550,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14351551,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
14351552,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
14351553,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
14351554,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14351555,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14351733,"SCISSORS, FISKAR ORTHOGLASS",PP-OR-1487
14351782,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
14351792,"TROCAR, ENDO CLOSE",PP-OR-1487
14351798,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14352873,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14352874,"STAPLER, EEA XL 25MM W/3.5MM STAPLES",PP-OR-1487
14352875,"DEVICE, ORVIL EEA DTS SERIES 25MM",PP-OR-1487
14352892,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14352893,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14352894,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14352903,"RELOAD, SIGNIA VASCULAR SM DIA CURVED TIP 30MM",PP-OR-1487
14352904,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14352923,"TROCAR, ENDO CLOSE",PP-OR-1487
14352925,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14352926,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
14354096,"SCISSOR, SUTURE 3-1/2&quot;-DSD",PP-OR-1487
14354206,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
14354349,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14355989,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14355990,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14355991,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14355992,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14355993,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14355994,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14356009,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14356010,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14356011,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14356029,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14356030,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14356031,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14356036,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14356037,"TROCAR, ENDO CLOSE",PP-OR-1487
14356265,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14357690,"STAPLER, TA 90-3.5",PP-OR-1487
14358119,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
14358124,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14358125,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
14358126,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
14359826,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14360791,"SCISSORS, FISKAR ORTHOGLASS",PP-OR-1487
14360805,"TROCAR, ENDO CLOSE",PP-OR-1487
14360811,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14360812,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14360840,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14360841,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14360934,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14362586,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14362630,"TROCAR, ENDO CLOSE",PP-OR-1487
14363920,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14364018,"SCISSOR, NELSON-METZENBAUM CVD 9&quot;-DSD",PP-OR-1487
14367320,"SCISSOR, BANDAGE 5.5 INCH - STERILE",PP-OR-1487
14367359,"STAPLER, TA 30V-3 NON-ABS CLIP",PP-OR-1487
14367360,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14367361,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14367379,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14367380,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14367397,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14367398,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14367405,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14367406,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
14367447,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14367448,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
14367452,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
14367453,"ENDO STITCH, DISP 10MM",PP-OR-1487
14368765,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14368766,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14368767,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14368768,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
14368785,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
14371934,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
14371935,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14371936,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14371937,"RELOAD, DST SERIES GIA 80MM - 4.8MM LOADING UNIT",PP-OR-1487
14371938,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14371939,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
14371940,"SUTURE, 2-0 SURGIDAC ENDO STITCH 48IN",PP-OR-1487
14371941,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
14371942,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14371959,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
14372005,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14372075,"ENDO STITCH, DISP 10MM",PP-OR-1487
14372076,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
14372079,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
14372223,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14373192,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14373193,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14373194,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14373195,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14373196,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14373197,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14373198,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14373199,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
14373242,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14373243,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14373244,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14373245,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
14373246,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14373248,"TROCAR, ENDO CLOSE",PP-OR-1487
14373340,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14374294,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14374504,"STAPLER, DST SERIES 25 MM W/ 4.8 MM STAPLE",PP-OR-1487
14374532,"SUTURE, 2-0 ENDO STITCH POLYSORB VIOLET 48INCH",PP-OR-1487
14375439,"KIT, LAPAROSCOPIC ANTI-FOGGING CLEARIFY",PP-OR-1487
14376015,"TROCAR, ENDO CLOSE",PP-OR-1487
14376016,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14376018,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14376019,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
14376026,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14376027,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14376028,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14376072,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14376073,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
14376074,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14376075,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14376076,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14376077,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14376078,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14376818,"SUTURE, 2-0 VLOC ABSORABLE ENDOSTITCH RELOAD 6IN GRN",PP-OR-1487
14377136,"STAPLER, TA 30V-3 NON-ABS CLIP",PP-OR-1487
14377137,"RELOAD, TA 30MM - V3",PP-OR-1487
14377138,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14377139,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14377140,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
14377141,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14377142,"TROCAR, ENDO CLOSE",PP-OR-1487
14377145,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14377146,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14377147,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14377307,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14378253,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14378284,"TROCAR, ENDO CLOSE",PP-OR-1487
14378285,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14378286,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
14378287,"ENDO STITCH, DISP 10MM",PP-OR-1487
14378288,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
14378289,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
14378292,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
14378293,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14378294,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14378295,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
14378305,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
14378310,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
14378311,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
14378312,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14378313,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14378314,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14378315,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14379269,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14379494,"SCISSOR, IRIS CURVED 4.5 INCH - DISP STERILE",PP-OR-1487
14379504,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14379510,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14379511,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE",PP-OR-1487
14379570,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14379571,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14379601,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14379602,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14379603,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14379604,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
14379605,"DEVICE, ORVIL EEA DTS SERIES 25MM",PP-OR-1487
14379628,"STAPLER, EEA XL 33MM W/ 4.8MM STAPLE",PP-OR-1487
14379632,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14379633,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14379720,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14382624,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE-DSD",PP-OR-1487
14382715,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14382716,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14382717,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14382728,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
14382729,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14382730,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14384819,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14384820,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14384824,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14384825,"SCISSOR, ENDO CURVED 5MM",PP-OR-1487
14384837,"SUTURE, 2-0 SURGIDAC ENDO STITCH 48IN",PP-OR-1487
14386104,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
14386105,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
14386108,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
14386112,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14386113,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
14386114,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14386116,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
14386117,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14386118,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14387162,"SCISSOR, IRIS CURVED 4.5 INCH - DISP STERILE",PP-OR-1487
14387163,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE-DSD",PP-OR-1487
14388311,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14388312,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14388313,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14388314,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
14388315,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14388316,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14388342,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
14388343,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14388357,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14388358,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14391011,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
14391040,"DISSECTOR, BALLOON OVAL SPACEMAKER PLUS SBT",PP-OR-1487
14392131,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14392132,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14392133,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14392134,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
14392136,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14392137,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14392138,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
14392139,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
14392140,"TROCAR, ENDO CLOSE",PP-OR-1487
14392141,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14392271,"TROCAR, ENDO CLOSE",PP-OR-1487
14393083,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14393084,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14393085,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14394760,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14394761,"ENDO STITCH, DISP 10MM",PP-OR-1487
14394764,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14394765,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
14394828,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14394984,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14394985,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
14394992,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14394993,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14394994,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14397533,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
14397534,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
14400176,"SCISSORS, BANDAGE 5 1/2IN",PP-OR-1487
14400207,"SCISSORS, BANDAGE 5 1/2IN",PP-OR-1487
14400224,"STAPLER, EEA XL 25MM W/ 4.8MM STAPLE",PP-OR-1487
14400231,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
14400247,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
14400248,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
14400249,"ENDO STITCH, DISP 10MM",PP-OR-1487
14400250,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14400257,"STAPLER, EEA XL 33MM W/ 4.8MM STAPLE",PP-OR-1487
14402580,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
14402585,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
14403819,"STAPLER, TA 60MM - 4.8MM RELOADABLE",PP-OR-1487
14403820,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
14403845,"ENDO STITCH, DISP 10MM",PP-OR-1487
14403850,"TROCAR, ENDO CLOSE",PP-OR-1487
14403851,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14403852,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14403853,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
14403854,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
14403855,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
14403868,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14404933,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE-DSD",PP-OR-1487
14404963,"SCISSOR, IRIS STRAIGHT 4.5 INCH - STERILE-DSD",PP-OR-1487
14405172,"DUSTPAN, LOBBY WITH HANDLE - BLACK",PP-OR-1487
14405913,"STAPLER, TA 90-3.5",PP-OR-1487
14406143,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
14406144,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
14406145,"PURSTRING, DISP. 65 INST.",PP-OR-1487
14406156,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
14406157,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
14406158,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
14406159,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
14406161,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
